id,lat,lon,time,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,snow_depth,windspeed_10m,windspeed_80m,windspeed_120m,windspeed_180m,winddirection_10m,winddirection_80m,winddirection_120m,winddirection_180m,windgusts_10m,temperature_80m,temperature_120m,temperature_180m,visibility
point15,33.480556,-77.938301,2025-10-14T15:00,73,15.3,17.0,0,0.0,0.0,0.0,0.0,35.1,36.7,35.4,38.1,331,331,331,345,39.2,18.4,18.1,16.0,23000.0
point16,34.12698,-77.617493,2025-10-14T15:00,76,14.5,15.3,0,0.0,0.0,0.0,0.0,34.3,35.6,28.2,37.4,341,340,348,335,42.1,16.3,16.0,14.3,21300.0
point17,34.165524,-77.503395,2025-10-14T15:00,77,14.5,14.8,0,0.0,0.0,0.0,0.0,36.2,38.1,28.2,38.5,341,341,348,336,42.1,16.3,16.0,14.4,20800.0
point18,34.198532,-77.260551,2025-10-14T15:00,82,15.1,14.0,0,0.0,0.0,0.0,0.0,40.3,42.1,28.2,41.0,340,340,348,345,42.8,16.3,16.0,14.2,18700.0
point19,34.277668,-77.198067,2025-10-14T15:00,84,15.4,14.6,0,0.0,0.0,0.0,0.0,36.3,37.8,28.2,41.0,340,341,348,345,38.9,16.3,16.0,14.2,17500.0
point20,35.347595,-76.741272,2025-10-14T15:00,87,14.2,14.7,1,0.0,0.0,0.0,0.0,21.3,29.7,29.3,33.6,332,329,342,347,40.3,14.4,14.2,12.9,15600.0
point21,36.676758,-76.15683,2025-10-14T15:00,94,14.8,13.4,6,0.0,0.0,0.0,0.0,27.1,43.2,42.6,45.4,346,347,1,360,53.6,15.2,15.0,14.0,12300.0
point22,37.855774,-75.613228,2025-10-14T16:00,90,14.0,14.2,0,0.0,0.0,0.0,0.0,18.9,28.8,33.0,37.8,346,347,8,2,33.5,14.3,14.1,11.8,15200.0
point23,38.660797,-74.868904,2025-10-14T16:00,95,14.3,11.6,1,0.0,0.0,0.0,0.0,32.9,33.9,40.4,39.3,355,357,17,4,34.9,13.7,13.5,11.8,13200.0
point24,39.803654,-73.868164,2025-10-14T16:00,93,13.9,10.3,1,0.0,0.0,0.0,0.0,41.1,43.3,47.5,44.6,349,349,22,10,43.2,13.9,13.6,11.9,14100.0
point25,40.886227,-72.841164,2025-10-14T16:00,87,12.0,11.8,1,0.0,0.0,0.0,0.0,20.0,32.4,40.9,40.4,352,357,18,21,38.2,12.8,12.6,10.6,15300.0
point26,41.493347,-72.171371,2025-10-14T16:00,88,10.3,9.3,1,0.0,0.0,0.0,0.0,21.3,33.2,35.9,38.0,358,4,23,22,41.0,10.6,10.3,8.3,14900.0
point27,41.730728,-71.415352,2025-10-14T16:00,95,12.1,10.2,4,0.0,0.0,0.0,0.0,22.7,35.3,37.3,41.6,359,2,22,19,44.6,10.4,10.2,8.8,200.0
point28,41.804516,-71.277824,2025-10-14T16:00,93,12.2,10.6,10,0.0,0.0,0.0,0.0,23.0,36.9,41.1,43.1,360,5,27,21,44.3,11.4,11.2,9.8,13500.0
point29,41.978394,-71.200645,2025-10-14T16:00,94,11.0,9.5,13,0.0,0.0,0.0,0.0,18.7,32.3,36.2,41.0,360,8,23,22,40.7,10.5,10.3,8.5,13600.0
point30,42.13678,-71.132729,2025-10-14T17:00,93,11.4,9.9,15,0.0,0.0,0.0,0.0,21.1,34.6,27.9,40.5,352,357,18,20,42.5,10.6,10.5,8.8,200.0
point31,42.246185,-71.07399,2025-10-14T17:00,91,11.5,10.6,19,0.0,0.0,0.0,0.0,19.1,30.3,37.7,37.2,359,2,22,17,36.7,11.1,10.9,8.6,2600.0
point32,42.307297,-71.042969,2025-10-14T17:00,90,11.5,10.4,20,0.0,0.0,0.0,0.0,21.3,29.2,37.7,36.0,358,1,22,18,35.6,11.4,11.3,9.2,200.0
point33,42.348385,-71.019524,2025-10-14T17:00,89,11.5,10.7,17,0.0,0.0,0.0,0.0,20.9,30.6,37.7,33.6,359,2,22,16,37.1,11.4,11.3,9.1,200.0
point34,42.385395,-71.042198,2025-10-14T17:00,90,11.7,11.0,16,0.0,0.0,0.0,0.0,18.7,30.7,32.3,33.6,360,3,23,16,37.1,11.4,11.3,9.1,200.0
point35,42.41803,-71.156509,2025-10-14T17:00,87,10.9,10.6,12,0.0,0.0,0.0,0.0,18.4,30.3,25.5,34.4,356,357,20,16,38.5,11.2,11.0,8.7,3200.0
point36,42.391678,-71.213127,2025-10-14T17:00,88,10.5,9.7,12,0.0,0.0,0.0,0.0,19.8,30.6,25.5,35.6,358,359,20,16,38.9,10.9,10.7,8.5,200.0
point37,42.287167,-71.283897,2025-10-14T17:00,87,10.3,10.2,12,0.0,0.0,0.0,0.0,15.5,25.3,27.9,37.0,1,4,18,16,36.4,10.5,10.4,8.4,2600.0
point38,42.208191,-71.318932,2025-10-14T17:00,92,10.6,9.7,11,0.0,0.0,0.0,0.0,16.2,26.6,27.9,39.7,356,1,18,16,35.3,10.5,10.4,8.2,2600.0
point39,42.161991,-71.291756,2025-10-14T17:00,91,10.3,9.3,11,0.0,0.0,0.0,0.0,16.8,28.5,27.9,40.5,350,357,18,20,37.1,10.4,10.2,8.7,2600.0
point40,42.128937,-71.210953,2025-10-14T17:00,94,10.8,9.0,12,0.0,0.0,0.0,0.0,20.3,33.0,27.9,40.5,348,352,18,20,41.0,10.2,10.0,8.5,2600.0
point41,42.132156,-71.161316,2025-10-14T17:00,92,11.1,9.8,14,0.0,0.0,0.0,0.0,20.3,32.2,27.9,40.5,348,354,18,20,41.8,10.5,10.4,8.7,2600.0
point42,42.164505,-71.107094,2025-10-14T17:00,92,11.2,9.8,15,0.0,0.0,0.0,0.0,21.0,34.2,37.7,40.5,355,360,22,20,41.8,11.0,10.9,8.7,2600.0
point43,42.194641,-71.086784,2025-10-14T17:00,90,11.3,10.3,16,0.0,0.0,0.0,0.0,20.2,33.5,37.7,37.2,357,1,22,17,40.3,11.0,10.9,8.6,2600.0
point44,42.265709,-71.053055,2025-10-14T17:00,90,11.5,10.9,19,0.0,0.0,0.0,0.0,18.4,28.8,37.7,36.0,358,1,22,18,35.3,11.2,11.0,9.0,3200.0
point45,42.319103,-71.027252,2025-10-14T17:00,90,11.5,10.4,19,0.0,0.0,0.0,0.0,21.3,29.2,37.7,33.6,358,1,22,16,35.6,11.4,11.3,9.1,200.0
point46,42.370251,-71.005043,2025-10-14T17:00,90,11.7,10.8,15,0.0,0.0,0.0,0.0,20.2,31.7,37.7,33.6,360,3,22,16,37.8,11.4,11.2,9.1,200.0
point47,42.370079,-71.010948,2025-10-14T17:00,90,11.7,10.8,15,0.0,0.0,0.0,0.0,20.2,31.7,37.7,33.6,360,3,22,16,37.8,11.4,11.2,9.1,200.0
point48,42.364975,-71.013474,2025-10-14T17:00,89,11.5,10.7,17,0.0,0.0,0.0,0.0,20.9,30.6,37.7,33.6,359,2,22,16,37.1,11.4,11.2,9.1,200.0
point49,42.35947,-71.018806,2025-10-14T17:00,89,11.5,10.7,17,0.0,0.0,0.0,0.0,20.9,30.6,37.7,33.6,359,2,22,16,37.1,11.4,11.2,9.1,200.0
point50,42.361359,-71.021614,2025-10-14T17:00,89,11.5,10.7,17,0.0,0.0,0.0,0.0,20.9,30.6,37.7,33.6,359,2,22,16,37.1,11.4,11.2,9.1,200.0
